_id,url,word_count,section,date,type,headline,abstract,article
nyt://article/33ed2bf6-0773-5296-bd67-8ad82b2685c9,https://dealbook.nytimes.com/2011/02/11/ex-f-d-i-c-deal-maker-joins-goldman/,322,Business Day,2011-02-12T01:01:41+0000,,Former F.D.I.C. Deal Maker Joins Goldman Sachs,"Joseph Jiampietro, who is now a senior investment banker, previously served as a senior adviser to Sheila C. Bair, the chairwoman of the Federal Deposit Insurance Corporation.",
nyt://article/9a89658f-5885-587b-bfb0-0b7285085838,https://dealbook.nytimes.com/2011/01/21/j-crew-buyout-settlement-still-leaves-some-questions/,1563,Business Day,2011-01-21T20:00:18+0000,,J. Crew Buyout Settlement Still Leaves Questions,"The settlement raises a fundamental issue in corporate law: Namely, how should a Delaware court treat a buyer’s failure to observe proper process in a buyout, even if the price is arguably fair?",
nyt://article/8485d9de-5301-59ba-be5e-0e0b38737423,https://gadgetwise.blogs.nytimes.com/2011/03/16/forrester-report-casts-doubt-on-ipad-competitors/,706,Technology,2011-03-16T14:58:15+0000,,Forrester Report Casts Doubt on iPad Competitors,A recent Forrester report casts doubt on the prospects of various iPad competitors.,
nyt://article/8a91be2e-9cec-5f00-a0f8-16f23022ba32,https://dealbook.nytimes.com/2011/03/24/morning-take-out-209/,1853,Business Day,2011-03-24T12:18:08+0000,Business,Morning Take-Out,Highlights from the DealBook newsletter.,
nyt://article/54cae01c-8943-59c7-8307-2689a365ab57,https://dealbook.nytimes.com/2011/03/28/goldman-sachs-partners-sell-shares-and-their-stake-slides/,950,Business Day,2011-03-28T23:43:14+0000,,"Goldman Partners Sell Shares, and Their Stake Slides","Partners at the firm sold 655,120 shares in the two months ending in late January, regulatory filings show, reducing their ownership stake to about 10 percent.",
nyt://article/13fea84c-fd8e-596c-a7fc-567df47e71d8,https://atwar.blogs.nytimes.com/2011/02/15/when-the-wave-hits-afghanistan/,852,World,2011-02-15T21:51:46+0000,,When the Wave Hits Afghanistan,It’s hard to tell an Afghan tribal elder to liberalize his village and let women go to school when he hears of threats to power taking place in other majority-Muslim countries in the Middle East.,
nyt://article/3a144bf8-45b6-51ea-9932-70854b3c5492,https://bucks.blogs.nytimes.com/2011/03/16/why-to-know-what-a-home-seller-paid/,305,Your Money,2011-03-16T19:46:58+0000,,Why to Know What a Home Seller Paid,An academic explanation of why it’s useful to know what home sellers paid for the house.,
nyt://article/714a5306-96e0-5e82-817e-0cfdebed1d4f,https://bucks.blogs.nytimes.com/2011/03/10/where-all-the-mortgage-documents-go/,225,Your Money,2011-03-10T19:27:01+0000,,Where All the Mortgage Documents Go,Chase now scans all mortgage-related documents that come in via fax or the mail.,
nyt://article/328a1c17-ca2c-5bd3-aae5-15cec68b2f54,https://economix.blogs.nytimes.com/2011/01/17/big-business-deadbeats/,484,Business Day,2011-01-17T14:00:10+0000,,Big-Business Deadbeats,The chief executive of an investment firm argues that small businesses are struggling partly because their big-business customers aren’t paying their bills on time. The executive names some big companies that he says are using this practice.,
nyt://article/75ec5459-7612-5086-b54f-db7d9706f251,https://dealbook.nytimes.com/2011/01/18/rbs-sells-priory-group-to-buyout-firm-advent/,210,Business Day,2011-01-18T08:50:10+0000,,RBS to Sell Stake in Health Care Group to Advent,"Royal Bank of Scotland says it has agreed to sell the Priory Group, a British chain of rehabilitation and health care centers, to the private equity firm Advent International in a deal that values Priory at $1.47 billion.",
nyt://article/32df20e2-e559-5c6b-a2f7-2bfa778b1fd5,https://economix.blogs.nytimes.com/2011/03/25/podcast-taxes-debt-and-regulation/,479,Business Day,2011-03-25T22:55:55+0000,,"Podcast: Taxes, Debt and Regulation","A look at the latest Weekend Business podcast, and a listen.",
nyt://article/587606cb-cbaf-548f-9426-955a0b882c6f,https://dealbook.nytimes.com/2011/03/29/rio-tinto-cuts-threshold-for-riversdale-offer/,270,Business Day,2011-03-29T11:23:31+0000,,Rio Tinto Cuts Threshold for Riversdale Offer,"Rio Tinto says it plans to move forward with its $3.9 billion bid for Riversdale Mining, even if a majority of shareholders do not accept the offer.",
nyt://article/02471a7c-d6e1-57be-88a2-42d7671a9281,https://dealbook.nytimes.com/2011/01/07/financier-is-described-as-addicted-to-medicine/,177,Business Day,2011-01-07T06:53:18+0000,,Financier Is Described as Addicted to Medicine,"R. Allen Stanford, accused of defrauding investors in a $7 billion Ponzi scheme, has become addicted to antianxiety medication while in federal detention, according to the testimony of several psychiatrists.",
nyt://article/55b40d82-943b-549c-8667-cd32b246bd0d,https://bits.blogs.nytimes.com/2011/02/18/the-mystery-of-obamas-dinner-with-tech-execs/,388,Technology,2011-02-18T22:31:23+0000,,The Mystery of Obama’s Dinner with Tech Executives,The Internet was buzzing Friday after a mystery dinner with top Silicon Valley executives and President Obama.,
nyt://article/2e0a76be-d1bd-5a7d-bee1-bf44e831dc93,https://atwar.blogs.nytimes.com/2011/03/07/i-want-to-walk-like-you-talk-like-you/,797,World,2011-03-07T20:47:39+0000,,"I Want to Walk Like You, Talk Like You …","Iraqi security contractors now try to imitate Americans in their clothing, by wearing trousers with several outside pockets, half-length boots, dark sunglasses and rolled-up sleeves. Sometimes, Iraqis themselves cannot differentiate between an Iraqi and an American.",
nyt://article/88c9dfcd-8704-55ef-8d35-2ad829dac496,https://gadgetwise.blogs.nytimes.com/2011/03/02/qa-transplanting-you-iphoto-library/,264,Technology,2011-03-02T11:16:51+0000,,Q&A: Transplanting Your iPhoto Library,How to move your pictures in iPhoto from one drive to another.,
nyt://article/d63bf26b-a273-5198-998e-bed98ec198e5,https://dealbook.nytimes.com/2011/02/04/japans-steel-industry-heats-up-on-merger-plans/,62,Business Day,2011-02-04T19:04:08+0000,,Japan’s Steel Industry Heats Up on Merger Plans,Shares of Japanese steel makers climbed on news of a planned merger between Nippon Steel and Sumitomo Metal. Investors expect the deal to lead to more consolidation in the industry.,
nyt://article/04aa2357-5416-5be2-b7dc-0ab4d6944ac6,https://gadgetwise.blogs.nytimes.com/2011/01/07/to-4g-or-not-to-4g-that-is-the-question/,468,Technology,2011-01-07T23:23:02+0000,,"To 4G or Not to 4G, That Is the Question","4G has been a buzzword at this year’s the Consumer Electronics Show, but is it a good choice for consumers at this point?",
nyt://article/897fcf6b-d3e7-58bf-a95d-a0cc1d554076,https://dealbook.nytimes.com/2011/02/28/treasury-names-buyout-executive-to-ally-board/,211,Business Day,2011-02-28T22:15:42+0000,,Treasury Names Buyout Executive to Ally Board,"John D. Durrett, a private equity executive, is the Treasury Department’s fourth director nominee for Ally Financial and comes as the lender prepares for an initial public offering.",
nyt://article/2ced83d9-2529-5ca7-be8f-8d4481858521,https://dealbook.nytimes.com/2011/03/09/carlos-slim-widens-lead-as-worlds-richest-man-2/,511,Business Day,2011-03-10T00:19:17+0000,,Mexican Billionaire Widens Lead as World’s Richest Man,"The Mexican billionaire added $20.5 billion in wealth over the last year, bringing his total fortune to $74 billion, way outpacing Bill Gates and Warren E. Buffett.",
nyt://article/f933ece8-87fe-5427-84b5-d5375a61cdf0,https://atwar.blogs.nytimes.com/2011/01/06/its-iraq-but-its-not-part-1/,443,World,2011-01-06T18:07:48+0000,,"It’s Iraq but It’s Not, Part 1","As the first in a series of posts explores, a language barrier is emerging in the Kurdistan region north of Iraq. It divides the country not only linguistically, but also generationally.",
nyt://article/0fe15acc-2755-5ac3-8314-694dfb6ba1f0,https://dealbook.nytimes.com/2011/01/24/a-i-g-s-chief-to-stay-until-2012/,287,Business Day,2011-01-24T23:17:10+0000,,A.I.G.’s Chief to Stay Until 2012,"Robert H. Benmosche, the American International Group’s chief executive, plans to stay after receiving an encouraging prognosis for his cancer treatment.",
nyt://article/b2422529-8380-5de6-be9e-25711ffc47a8,https://dealbook.nytimes.com/2011/01/03/why-facebook-is-such-an-important-friend-for-goldman-sachs/,1213,Business Day,2011-01-04T01:50:09+0000,,Why Facebook Is Such a Crucial Friend for Goldman,"Long before Facebook existed, Goldman Sachs was befriending America’s hottest companies and their chief executives in pursuit of lucrative business.",
nyt://article/864c9c03-a093-56a6-b4ec-c52cb5e756a5,https://dealbook.nytimes.com/2011/03/31/for-hedge-fund-investors-brazil-is-the-country-of-now/,936,Business Day,2011-03-31T23:51:55+0000,,"For Hedge Fund Investors, Brazil Is the Country of Now","The industry’s biggest players are wooing top talent, opening new offices and buying local firms in the fast-growing region.",
nyt://article/bf0286f0-21cc-5266-88ce-b4876f5e8c32,https://dealbook.nytimes.com/2011/02/07/buzz-tracker-the-huffpo-hoopla/,642,Business Day,2011-02-07T17:16:58+0000,Business,Buzz Tracker: The HuffPo Hoopla,What the blogosphere is saying about AOL’s $315 million deal for The Huffington Post.,
nyt://article/199b3214-85b4-5f62-8c33-4ce924c7c921,https://dealbook.nytimes.com/2011/02/22/morning-take-out-187/,1241,Business Day,2011-02-22T12:51:20+0000,Business,Morning Take-Out,Highlights from the DealBook newsletter.,
nyt://article/2c582d18-7b45-50c2-8367-0e49c0191575,https://dealbook.nytimes.com/2011/01/06/goldman-eyes-clubhouse-in-japan-golf-deal/,229,Business Day,2011-01-06T13:25:05+0000,,Goldman Eyes Clubhouse in Japan Golf Deal,"The Wall Street firm is selling its 44.7 percent stake in Accordia Golf, which owns 131 golf courses.",
nyt://article/ee9e9df7-6176-59fa-a153-025b44d310a9,https://atwar.blogs.nytimes.com/2011/02/04/exploding-bombs-and-wounded-eyes-from-blindness-back-to-patrol/,1574,World,2011-02-04T21:55:05+0000,,Exploding Bombs and Wounded Eyes: From Blindness Back to Patrol,The case of an Army infantryman reminds of the unpredictable ways that weapons wound along with the varied ways that the wounded take stock of their fates and move forward with life.,
nyt://article/61293fe5-615f-5430-859c-bc96ce5dd4a5,https://bucks.blogs.nytimes.com/2011/02/25/friday-reading-growing-your-own-tax-free-cigarettes/,114,Your Money,2011-02-25T13:16:46+0000,,Friday Reading: Growing Your Own Tax-Free Cigarettes,"Harvard and Princeton restore early admission, growing your own tobacco and other consumer news from The Times.",
nyt://article/d6c68b77-b78d-5208-a788-896fe8373f40,https://dealbook.nytimes.com/2011/03/23/at-galleon-trial-blankfein-testifies-on-goldman-confidentiality/,1046,Business Day,2011-03-23T16:51:10+0000,,Blankfein Describes Financial Crisis Board Meetings at Galleon Trial,The Goldman Sachs chief executive tells jurors that September 2008 was “a dangerous time” that “made us nervous.”,
nyt://article/0a476470-95e0-5744-9753-3f2b37e81554,https://bits.blogs.nytimes.com/2011/02/10/paypal-will-play-an-even-bigger-role-at-ebay/,545,Technology,2011-02-10T23:44:35+0000,,PayPal Will Play an Even Bigger Role at eBay,"EBay’s PayPal unit continues to dominate the growth strategy of the retailer. Payments for digital goods are expected to triple to near $10 billion while transactions over mobile phones will increase by a factor of 10, the company said.",
nyt://article/a0f86e5a-5fc3-52f6-85fb-6b973a3ab0fa,https://dealbook.nytimes.com/2011/02/03/deutsche-bank-quarterly-earnings-fall-54/,312,Business Day,2011-02-03T13:33:20+0000,Business,Deutsche Bank Profit Declines 54% in Fourth Quarter,"Deutsche Bank, the largest investment bank in Germany, reported net income of 605 million euros in the fourth quarter, compared with 1.3 billion euros in the period a year earlier.",
nyt://article/7e39a10f-0bba-5795-85a8-d605ec22fa3d,https://mediadecoder.blogs.nytimes.com/2011/01/18/in-nbc-deal-comcast-gives-up-management-role-at-hulu/,344,Business Day,2011-01-19T00:59:58+0000,,Comcast to Give Up NBC’s Management Role at Hulu,"In its successful bid to acquire NBC Universal, Comcast was not forced to sell off any assets. It did agree, however, to give up NBC’s management role in Hulu, the premier online TV Web site, while retaining a financial stake.",
nyt://article/2115f9fa-a4a1-55d7-a467-f5168e8d9a40,https://economix.blogs.nytimes.com/2011/01/05/qa-with-gov-mitch-daniels/,1142,Business Day,2011-01-05T12:00:46+0000,,Q.&A. With Gov. Mitch Daniels,"Excerpts from an interview with Indiana’s Republican governor, Mitch Daniels, on his views about the size and role of government.",
nyt://article/937d2dfc-76a2-5f8c-87e0-26d1b39a0876,https://gadgetwise.blogs.nytimes.com/2011/02/09/casing-verizon-iphone-cases/,255,Technology,2011-02-09T14:15:28+0000,,Casing Verizon iPhone Cases,"Before you grab that a new case for your Verizon iPhone, makes sure it fits—not all cases made for the original AT&T iPhone 4 will fit the Verizon model.",
nyt://article/75ea5379-7f5c-5191-a53a-5fa491c2055c,https://dealbook.nytimes.com/2011/02/07/aols-spending-spree/,208,Business Day,2011-02-07T17:29:30+0000,,AOL’s Spending Spree,"In the last 20 months, AOL’s chief executive, Tim Armstrong, has purchased more than a dozen companies, with The Huffington Post the most expensive deal to date.",
nyt://article/760e7645-515c-53c7-b7d8-701cdba48adb,https://atwar.blogs.nytimes.com/2011/01/17/embedistan-outside-the-wire-off-the-message/,1090,World,2011-01-17T19:10:09+0000,,"Embedistan: Outside the Wire, Off the Message","Done properly, an embed requires at least one week with a small unit, usually a platoon or company, and going out with them every day.",
nyt://article/4938d5ea-ade2-54b9-adb2-5cbdac3eae6c,https://dealbook.nytimes.com/2011/02/22/stanford-joins-madoff-at-north-carolina-prison/,352,Business Day,2011-02-22T17:42:23+0000,,Stanford Joins Madoff at North Carolina Prison,"A federal judge recommended that the jailed Texas financier be sent to the medical center at the Butner, N.C., prison for treatment of addiction.",
nyt://article/1e1c581f-3e56-58ac-aeef-c7edf5af568c,https://dealbook.nytimes.com/2011/02/18/dupont-extends-5-7-billion-offer-for-danisco/,582,Business Day,2011-02-18T14:33:22+0000,,DuPont Extends $5.7 Billion Offer for Danisco,"Still awaiting regulatory approval and facing opposition from a number of shareholders, the chemical giant buys some time for a deal.",
nyt://article/6110865a-5593-5cd3-80f0-80c7b20e8770,https://bits.blogs.nytimes.com/2011/03/25/j-hilburn-custom-online-tailor-adds-e-commerce/,263,Technology,2011-03-25T21:24:10+0000,,Custom Online Tailor Adds E-Commerce,"J. Hilburn, an online tailor, offers customized clothing directly from its Web site.",
nyt://article/8d835315-a54b-57b0-85d2-f1a86eee5b85,https://dealbook.nytimes.com/2011/03/10/howrey-law-firm-dissolves-after-slow-bleed-of-partners/,586,Business Day,2011-03-10T21:26:29+0000,Business,Howrey Law Firm Dissolves After Slow Bleed of Partners,"Howrey, a big law firm known for its intellectual property practice, is set to fold on Tuesday after its partners overwhelmingly voted to dissolve their practice.",
nyt://article/8498f222-367e-5fe7-bb88-fe32334ec4ce,https://dealbook.nytimes.com/2011/01/12/demand-media-gives-price-range-for-i-p-o/,231,Business Day,2011-01-12T13:54:30+0000,,Demand Media Gives Price Range for I.P.O.,The publisher of reams of articles based on popular search-engine results disclosed a price range of $14 to $16 per share for its planned initial public offering.,
nyt://article/926396d3-f76d-5949-8927-70906475cff3,https://mediadecoder.blogs.nytimes.com/2011/01/20/abc-gives-jimmy-kimmel-a-midnight-boost/,584,Business Day,2011-01-20T23:21:42+0000,,ABC Gives Jimmy Kimmel a Midnight Boost,"ABC moves “Jimmy Kimmel Live” to midnight, trimming five minutes from “Nightline” while renewing its commitment to the late-night news program.",
nyt://article/4ced0154-ed26-54fe-a3ec-b05557ce8eea,https://mediadecoder.blogs.nytimes.com/2011/03/21/noted-self-publisher-may-be-close-to-a-book-deal/,251,Business Day,2011-03-21T18:12:21+0000,,Noted Self-Publisher May Be Close to a Book Deal,"Amanda Hocking, the darling of the self-publishing world who has sold more than 900,000 copies of nine books in the last year, has been shopping a four-book series to major publishers.",
nyt://article/ed647926-c8a5-5887-9acb-6a3c557b427a,https://gadgetwise.blogs.nytimes.com/2011/01/06/contour-adds-a-viewfinder-in-a-manner-of-speaking/,148,Technology,2011-01-06T18:35:42+0000,,"Contour Adds a Viewfinder, in a Manner of Speaking",A new app turns your smartphone into a viewfinder for a mountable camera.,
nyt://article/e299f6d6-90ae-5d7e-b5fa-a53ebfb31a32,https://dealbook.nytimes.com/2011/01/27/davos-roundup-wives-the-g-zero-and-the-next-crisis/,398,Business Day,2011-01-27T10:00:26+0000,,"Davos Roundup: Wives, the G-Zero and the Next Crisis","Gary Cohn of Goldman Sachs has stepped up to warn that tighter regulation on banks is moving risky activity beyond regulators’ grasp, toward hedge funds and other obscure corners of finance, which may result in another crisis, The Financial Times reports.",
nyt://article/2172d6d0-450c-5898-92c3-f8e165fcc423,https://mediadecoder.blogs.nytimes.com/2011/02/16/a-lohan-booking-miscue-for-letterman/,576,Business Day,2011-02-16T17:51:23+0000,,A Lohan Booking Miscue for Letterman,The producers of  Letterman’s “Late Show” were forced to announce that their plan to have the actress Lindsay Lohan read a “Top 10″ list would not happen.,
nyt://article/576afccf-bc8c-531c-a593-a51f2d92a57e,https://bucks.blogs.nytimes.com/2011/03/25/when-banks-impose-homeowners-insurance/,193,Your Money,2011-03-25T21:18:55+0000,,When Banks Impose Homeowner’s Insurance,Paul Sullivan’s Wealth Matters column raises questions about banks’ increasing use of  “force-placed insurance” on mortgage holders’ property.,
nyt://article/c3134890-eaca-5f8f-83ec-77e5c65474ed,https://dealbook.nytimes.com/2011/01/10/igate-to-buy-majority-stake-in-patni-computers/,251,Business Day,2011-01-10T11:01:15+0000,,IGate to Buy Majority Stake in Patni Computers,"The American technology firm iGate, backed by the private equity group Apax Partners, is to acquire a majority stake in the Indian information technology company Patni Computers in a $921 million deal.",
nyt://article/223f34c8-98d2-5f54-812b-fc0afa89a2b9,https://dealbook.nytimes.com/2011/02/18/finras-deputy-enforcement-chief-to-depart/,492,Business Day,2011-02-18T20:11:40+0000,,Finra’s Deputy Enforcement Chief to Depart,"James S. Shorris is looking to move to the private sector after years of directing investigations at the Financial Industry Regulatory Authority and its predecessor, the N.A.S.D.",
nyt://article/2e3e4c1e-6af0-5ccd-905e-1460d4ff7c32,https://dealbook.nytimes.com/2011/03/17/lagardere-delays-canal-i-p-o/,132,Business Day,2011-03-17T08:58:39+0000,Business,Lagardère Delays Canal Plus I.P.O.,"Lagardère, the French conglomerate, said Thursday that it would postpone the initial public offering of Canal Plus France.",
