_id,url,word_count,section,date,type,headline,abstract,article
nyt://article/54ee790a-3b5e-58cd-956c-afda2d502e66,https://bucks.blogs.nytimes.com/2010/02/05/friday-reading-13/,208,Your Money,2010-02-05T15:20:16+0000,,Friday Reading,"Toyota’s problems spread to Prius models, the latest on student-loan lender lobbying for subsidies and other consumer-focused items from Friday’s Times.",
nyt://article/9238e8c6-eddc-5a65-b8c7-d33340867228,https://dealbook.nytimes.com/2010/02/02/davos-bankers-seek-united-message-on-volcker-rule/,958,Business Day,2010-02-02T07:14:32+0000,Business,Davos Bankers Seek One Message on Volcker Rule,"A group of the world’s top banking chiefs and regulators, some nursing hangovers after a late night of party-hopping, finally started making some progress over financial reform at the World Economic Forum’s annual meeting.",
nyt://article/db406a30-3a30-54d9-b2bd-e0de3035ede3,https://economix.blogs.nytimes.com/2010/03/02/leaving-money-on-the-table-with-the-i-r-s/,190,Business Day,2010-03-02T22:43:17+0000,Business,Leaving Money on the Table With the I.R.S.,Nearly 1.4 million people who didn’t file a federal income tax return in 2006 have only a few more weeks to claim a total of $1.3 billion in refunds.,
nyt://article/38a8ca07-9fd3-5fcc-960c-3a0fa934383b,https://dealbook.nytimes.com/2010/03/23/6-arrested-in-british-insider-trading-inquiry/,250,Business Day,2010-03-23T17:48:15+0000,,6 Arrested in British Insider-Trading Inquiry,Two senior financial market professionals and a hedge fund employee were among six men arrested in Britain on Tuesday on suspicion of being involved in a sophisticated and long-running insider-trading ring.,
nyt://article/bf0f65f6-254e-59d1-a5ba-47f917827a26,https://dealbook.nytimes.com/2010/03/22/asian-genco-fully-financed-with-425-million-in-new-funds/,101,Business Day,2010-03-22T06:34:24+0000,Business,Asian Genco Fully Financed with $425 Million in New Funds,"Asian Genco has raised $425 million, with funds advanced by a consortium led by Morgan Stanley Infrastructure Partners.",
nyt://article/758b8d52-f5c2-53f3-b38f-484cf5dc3a02,https://dealbook.nytimes.com/2010/02/03/ackmans-confidence-bolsters-borders-shares/,379,Business Day,2010-02-03T19:46:43+0000,Business,Ackman’s Confidence Bolsters Borders Shares,"Shares of the Borders Group jumped as much as 50 percent on Wednesday after its largest investor, William A. Ackman, said there was little likelihood that the struggling bookseller would file for bankruptcy.",
nyt://article/9c64863f-746b-59de-a0c6-b9ea3163ed27,https://dealbook.nytimes.com/2010/01/14/wall-street-gives-millions-to-haiti-relief-efforts/,963,Business Day,2010-01-15T00:37:46+0000,Business,Wall Street Gives Millions to Haiti Relief Efforts,"As Haitians continue to reel from the massive earthquake that reduced much of its capital to rubble and killed an estimated tens of thousands of people, Wall Street firms are among the companies pledging millions of dollars to relief efforts.",
nyt://article/22ca1442-1611-55f3-a8f0-4f2ee94cb9bd,https://economix.blogs.nytimes.com/2010/02/08/an-economist-walks-into-a-bar/,23,Business Day,2010-02-08T16:05:27+0000,Business,An Economist Walks Into a Bar,PBS Newshour had a segment last week on economic humor.,
nyt://article/2a45190a-612a-5fa5-bf33-82fe1e185ea9,https://dealbook.nytimes.com/2010/03/31/schottenfeld-reaches-galleon-settlement-with-s-e-c/,129,Business Day,2010-03-31T08:51:31+0000,Business,Schottenfeld Reaches Galleon Settlement With S.E.C.,"Schottenfeld Group, the firm where three people charged in the Galleon Group insider trading case worked, agreed to pay $1.2 million to settle a lawsuit brought by the U.S. Securities and Exchange Commission, Bloomberg News reported.",
nyt://article/197566d5-f2c4-5cdb-98ea-5e931aecf9f2,https://mediadecoder.blogs.nytimes.com/2010/02/22/a-huge-night-for-olympic-hockey/,256,Business Day,2010-02-22T22:31:56+0000,Media,A Huge Night for Olympic Hockey,"Sunday night’s exciting game between the United States team and Canada was seen by 8.2 million viewers, a bigger audience than any NHL game on American television in 37 years.",
nyt://article/26cba9ec-67e9-584a-b4f1-6daf4e22c845,https://dealbook.nytimes.com/2010/01/20/big-oil-pursues-toreador-resources/,335,Business Day,2010-01-20T15:48:07+0000,Business,Big Oil Pursues Toreador Resources,"Several big energy conglomerates are in initial discussions to buy or form a joint venture with Toreador Resources, an independent oil and natural gas company that operates primarily in France, people briefed on the matter told DealBook.",
nyt://article/6cd98138-f2c8-567d-9f4a-c1c3fc10e9ba,https://dealbook.nytimes.com/2010/02/09/quinstreet-beacon-of-hope-in-lousy-ipo-market/,617,Business Day,2010-02-09T08:06:20+0000,Business,QuinStreet Called Beacon of Hope in ‘Lousy’ I.P.O. Market,"QuinStreet, an Internet marketer that competes with Yahoo and Google, is the one beacon of hope in this week’s crop of initial public offerings as the market contends with jitters spurred by concerns about the economy.",
nyt://article/b9cae280-2317-586c-b602-f42751022793,https://dealbook.nytimes.com/2010/01/26/alcon-shareholders-push-novartis-on-bid/,101,Business Day,2010-01-26T10:23:06+0000,Business,Alcon Shareholders Push Novartis on Bid,"Novartis’s bid to buy out minority shareholders in Alcon does not fairly value their holdings, one of the largest investors in the eyecare group said.",
nyt://article/267d5cb0-472f-5305-b83e-e3ce38d3abb7,https://dealbook.nytimes.com/2010/03/16/renault-and-daimler-said-to-discuss-share-swap/,332,Business Day,2010-03-16T10:53:26+0000,Business,Renault and Daimler Said to Discuss Share Swap,"Renault and Daimler, the two European carmakers long in talks to collaborate more extensively, may be considering going as far as a share swap, though the discussions are said to be stalled because of a disagreement over valuations.",
nyt://article/73efda9e-1a4c-57ed-ae29-df2f0c0aa66f,https://economix.blogs.nytimes.com/2010/01/12/more-bad-job-news/,66,Business Day,2010-01-12T18:34:22+0000,Business,More Bad Job Market News,"For every job opening in November, there were 6.35 people out of work, a record high.",
nyt://article/5c3fc78c-c26a-5afe-80f1-e63af5aac6b8,https://bits.blogs.nytimes.com/2010/03/31/kleiner-perkins-pledges-money-for-ipad-developers/,421,Technology,2010-03-31T19:13:04+0000,Business,Kleiner Perkins Pledges Money for iPad Developers,Kleiner Perkins Caufield & Byers is doubling its iFund to $200 million to invest in iPhone and iPad app developers.,
nyt://article/5846c1ab-5bfe-58be-b856-a1f61ba0b621,https://dealbook.nytimes.com/2010/03/25/canadian-banking-is-not-the-answer/,118,Business Day,2010-03-25T19:51:41+0000,Business,Canadian Banking Is Not the Answer,From Economix: Canada’s concentrated megabanking system is often held up as a model for why Americans shouldn’t worry about their own large banks. Two economists explain why this thinking is wrong.,
nyt://article/9b9f7b3e-0ff0-542d-bbff-9a762f17ffdc,https://economix.blogs.nytimes.com/2010/03/03/why-old-people-should-love-immigrants/,327,Business Day,2010-03-03T20:38:45+0000,Business,Why Old People Should Love Immigrants,"Immigrants may or may not compete with Americans for jobs, but they do help keep the Social Security system solvent.",
nyt://article/706f989f-a9fe-594c-8649-a444c574258a,https://green.blogs.nytimes.com/2010/01/07/qa-googles-green-energy-czar/,2577,Business Day,2010-01-07T13:32:04+0000,,Q&A: Google’s Green Energy Czar,"“As a society, we have chosen to invest too little in alternative energy,” said Bill Weihl, who steers Google’s clean energy endeavors.",
nyt://article/b5fbe7f3-5aa7-5c9d-b36e-23e0cfa5739b,https://mediadecoder.blogs.nytimes.com/2010/02/09/and-the-recaps-of-the-super-bowl-spots-just-keep-on-coming/,1025,Business Day,2010-02-09T21:46:25+0000,Media,And the Recaps of the Super Bowl Spots Just Keep on Coming,"The Nielsen Company said that the most-watched spot in Super Bowl XLIV was one in the fourth quarter for Doritos, the snack chips sold by the Frito-Lay division of PepsiCo, called “Samurai Snack Attack.”",
nyt://article/eeca463a-a6ed-518a-9144-2a62abf7cf1e,https://dealbook.nytimes.com/2010/03/01/2-former-pali-capital-analysts-join-btig/,225,Business Day,2010-03-01T22:06:40+0000,Business,2 Former Pali Capital Analysts Join BTIG,"BTIG, a New York-based broker-dealer, said Monday that it was expanding its reach into equity research, hiring two senior analysts, Richard Greenfield and Walter Piecyk, who previously worked at the now-closed Pali Capital to lead the effort.",
nyt://article/c5cf1efa-f82a-516a-9785-670fdb902dde,https://dealbook.nytimes.com/2010/01/25/aig-imposes-limits-on-corporate-aircraft/,154,Business Day,2010-01-25T13:03:52+0000,Business,A.I.G. Imposes Limits on Corporate Aircraft,"For most of A.I.G.’s executives, flying on corporate aircraft is now a no-go, and even for its chief executive, riding on the firm’s dime has its limits.",
nyt://article/18ea88da-f827-53e9-aa60-4a65b78f8d07,https://mediadecoder.blogs.nytimes.com/2010/01/26/fox-news-tops-cable-ratings/,148,Business Day,2010-01-26T21:22:25+0000,Media,Fox News Tops Cable Ratings,The upset Senate victory by a Republican in Massachusetts lifted the Fox News Channel last week to its highest levels in more than a year.,
nyt://article/2fc58a35-7804-5cec-8c17-09d67038693d,https://dealbook.nytimes.com/2010/01/25/gm-and-spyker-still-in-talks-over-saab/,485,Business Day,2010-01-25T16:14:22+0000,Business,G.M. and Spyker Still in Talks Over Saab,"Spyker Cars, the Dutch maker of luxury autos, is still in talks with General Motors to buy its ailing Saab brand, but no deal has been reached, spokesmen for both sides said Monday.",
nyt://article/42b212e9-cc99-5c3e-9fe4-92f9967e0898,https://dealbook.nytimes.com/2010/02/24/icahn-vs-trump-casino-fight-heads-to-court/,354,Business Day,2010-02-24T11:33:47+0000,Business,Icahn v. Trump: Casino Fight Heads to Court,"Donald Trump, the larger-than-life real estate developer, and Carl C. Icahn, the activist investor, took their contentious fight for the Atlantic City hotel-casinos bearing Mr. Trump’s name to federal bankruptcy court, Reuters reported.",
nyt://article/79b5c7b5-8c8c-510a-91cc-bd234e7fd1c8,https://dealbook.nytimes.com/2010/01/12/carlyle-launches-china-fund-with-beijing/,120,Business Day,2010-01-12T12:35:46+0000,Business,Carlyle Starts China Fund With Beijing,"Carlyle Group announced that it’s teaming up with the Beijing government to launch a domestic Chinese private equity fund, Bloomberg News reported.",
nyt://article/42e6a9e7-3244-594f-a3da-8a386309a2ec,https://dealbook.nytimes.com/2010/03/31/hartford-repays-3-4-billion-in-tarp-money/,196,Business Day,2010-03-31T19:28:33+0000,Business,Hartford Repays $3.4 Billion in Bailout Money,The Hartford Financial Services Group said Wednesday that it had paid back the $3.4 billion that the insurance company received in the government’s banking bailout.,
nyt://article/fe17afae-58ae-53d0-b968-e5a52ff6ae2c,https://bucks.blogs.nytimes.com/2010/03/03/more-on-a-proposed-rule-on-retirement-savings/,453,Your Money,2010-03-03T15:19:04+0000,,More on a Proposed Rule on Retirement Savings,Here’s more from one mutual fund shareholder advocate on how a proposed rule from the Labor Department varies from an earlier version and what it may mean for consumers.,
nyt://article/179455f8-37bb-5dcb-a93d-ba0654a4e6a5,https://bucks.blogs.nytimes.com/2010/02/26/an-ode-to-the-overdraft-fee/,183,Your Money,2010-02-26T16:27:24+0000,,An Ode to the Overdraft Fee,"A poem about overdraft fees. (No, really!).",
nyt://article/92895143-c8e6-5230-9306-eb15d83db477,https://dealbook.nytimes.com/2010/01/26/goldman-shown-most-aggressive-with-aig/,119,Business Day,2010-01-26T09:39:11+0000,Business,Goldman Shown Most Aggressive With A.I.G.,"Goldman Sachs was the most aggressive bank counterparty to American International Group, demanding more collateral while assigning lower values to real estate assets backed by the insurer, documents obtained by lawmakers show.",
nyt://article/59ff3a6d-c690-59f6-9bb0-2f7fde46c0c0,https://dealbook.nytimes.com/2010/03/29/krugman-punks-and-plutocrats/,809,Business Day,2010-03-29T10:07:16+0000,Business,Krugman: Punks and Plutocrats,"Opponents of financial reform may say they’re against bank bailouts, but what they are really trying to block is bank regulation.",
nyt://article/d8bf0a77-beae-5d16-adae-8028b30315a8,https://dealbook.nytimes.com/2010/01/15/man-group-reports-loss-and-says-assets-fell/,109,Business Day,2010-01-15T08:30:25+0000,Business,Man Group Reports Loss and Says Assets Fell,"Man Group, the largest publicly traded hedge-fund firm, said assets fell 4 percent in the final three months of 2009 as its largest fund posted its first annual loss.",
nyt://article/c0fb997b-75ae-59b2-81a2-9a8410eb97db,https://economix.blogs.nytimes.com/2010/02/26/what-were-reading-111/,64,Business Day,2010-02-26T19:42:58+0000,Business,What We’re Reading …,"Fact-checking claims from the health-care summit meeting, and other links from around the Web.",
nyt://article/eeb7c4c7-f8e8-506b-affb-e0ca342e249c,https://dealbook.nytimes.com/2010/03/16/chinas-redgate-seeks-43-million-in-i-p-o/,127,Business Day,2010-03-16T07:56:28+0000,Business,China’s Redgate Seeks $43 Million in I.P.O.,"Chinese advertising company Redgate Media Group will attempt to raise $43 million during an initial public offering this week, The Associated Press reported.",
nyt://article/9338c520-6efc-5543-bf22-f0c36d02d275,https://dealbook.nytimes.com/2010/01/05/aig-sells-canadian-mortgage-insurance-unit/,344,Business Day,2010-01-05T18:08:05+0000,Business,A.I.G. Sells Canadian Mortgage Insurance Unit,"The Canadian mortgage insurance business of the American International Group will be sold to a private investor group headed by the Ontario Teachers’ Pension Plan, the group said Tuesday.",
nyt://article/61236c73-4c1a-5edf-bbf5-2ef47dac223c,https://dealbook.nytimes.com/2010/01/22/venture-capital-was-tight-for-tech-start-ups-in-09/,507,Business Day,2010-01-22T07:00:35+0000,Business,Venture Capital Was Tight for Tech Start-Ups in ’09,"Venture capitalists, whose money provides fuel to technology start-ups, last year invested the lowest amount in such companies since 1997, according to a report from PricewaterhouseCoopers and the National Venture Capital Association released on Friday.",
nyt://article/54510f82-98b8-5e6a-8f24-71a0e3ab6e1c,https://dealbook.nytimes.com/2010/03/10/wintrust-raises-182-9-million-in-offering/,84,Business Day,2010-03-10T07:33:42+0000,Business,Wintrust Raises $182.9 Million in Offering,"Wintrust Financial, which operates community bank subsidiaries, said Tuesday it sold 5.8 million shares in a public offering that netted about $182.9 million, The Associated Press reported.",
nyt://article/34b713d6-57ea-559f-a5df-0bdaa45413eb,https://bits.blogs.nytimes.com/2010/02/23/intel-says-it-was-attacked-at-the-same-time-as-google/,337,Technology,2010-02-23T18:39:24+0000,Business,Intel Was Attacked at the Same Time as Google,"Intel said it was the victim of a cyber-attack in January, around the same time that Google was a victim of a broad-based attack that started in China.",
nyt://article/722f5a3d-1482-5ee7-bcf7-91aec807c548,https://dealbook.nytimes.com/2010/01/30/tale-of-woman-sleep-deprivation-and-financial-meltdown/,401,Business Day,2010-01-30T19:15:39+0000,Business,"Of Women, Sleep Deprivation and Financial Meltdown","Three male chief executives and three professional women argued at the World Economic Forum that gender parity was not just a worthy goal, but also an excellent business proposition.",
nyt://article/35df5c5e-eceb-5ff8-9b80-91f6f534e2fd,https://bucks.blogs.nytimes.com/2010/02/11/guard-your-health-insurance-card/,679,Your Money,2010-02-11T22:15:05+0000,,Guard Your Health Insurance Card,"According to a new study, identity theft for the purpose of getting health care coverage may be on the rise.",
nyt://article/e8cc5d23-76ba-5b82-882b-632e10b1f077,https://economix.blogs.nytimes.com/2010/02/01/government-priorities/,128,Business Day,2010-02-02T00:59:35+0000,Business,"Government Priorities, Across the Decades","Where federal revenues have come from, and how they’ve been spent, since the Great Depression.",
nyt://article/94cd1a51-9f96-5112-a754-ced9217664a2,https://dealbook.nytimes.com/2010/01/26/pollution-fighting-businesses-set-their-own-course-in-treaty-vacuum/,427,Business Day,2010-01-27T04:17:03+0000,,"Without Treaty, Pollution-Fighting Firms Set Course",Last month’s Copenhagen summit may have been a bust. But the topic may yet be revived at the World Economic Forum this week.,
nyt://article/17d77070-fe99-57e9-b876-4ca5fc312240,https://dealbook.nytimes.com/2010/02/19/asia-leads-the-global-end-to-cheap-money/,564,Business Day,2010-02-19T07:49:03+0000,Business,Asia Leads the Global End to Cheap Money,"The U.S. Federal Reserve kick-started its cautious exit from unprecedented emergency lending measures on Thursday — but the process has been going on for months in the Asia-Pacific region, underscoring the two-speed path of the global recovery.",
nyt://article/d0e5ac67-2722-5d67-af6d-7243b72c074d,https://atwar.blogs.nytimes.com/2010/02/25/kabul-bureau-chief-answers-readers-questions-on-marja/,1338,World,2010-02-25T23:30:42+0000,Foreign,Kabul Bureau Chief Answers Readers’ Questions on Marja,"Alissa J. Rubin, the Times’s Kabul bureau chief, is answering readers’ questions about the ongoing military operation in Marja, Afghanistan.",
nyt://article/802e63a3-56fa-562b-97e8-00b163331504,https://dealbook.nytimes.com/2010/01/28/deutsche-boerse-said-to-plan-major-layoffs/,88,Business Day,2010-01-28T09:11:53+0000,Business,Deutsche Boerse Said to Plan Major Layoffs,"Deutsche Boerse plans to lay off up to 10 percent of its workforce as business in bonds and derivatives declines, the German financial daily Handelsblatt reports. The bourse, all subsidiaries considered, employs about 3,300 people.",
nyt://article/3bf56e2b-5811-5218-8d26-d42170dee9b6,https://dealbook.nytimes.com/2010/03/11/ca-snaps-up-nimsoft-for-350-million-in-cash/,150,Business Day,2010-03-11T10:32:04+0000,Business,CA Acquires Nimsoft for $350 Million in Cash,"CA, the technology management software company, said Wednesday that it’s buying Nimsoft for $350 million in cash.",
nyt://article/653edb06-f9a0-5de5-b3d6-265d913da7da,https://dealbook.nytimes.com/2010/02/08/report-says-value-of-media-ma-fell-49/,192,Business Day,2010-02-08T22:53:35+0000,Business,Report Says Value of Media M.&A. Fell 49%,"The value of media and entertainment mergers and acquisitions fell 49 percent in 2009, according to a report by PricewaterhouseCoopers.",
nyt://article/d8d90245-ed1a-585c-bf17-46964f00f6cf,https://mediadecoder.blogs.nytimes.com/2010/03/10/comcast-is-absent-from-campaign-to-change-retransmission-rules/,310,Business Day,2010-03-10T21:50:21+0000,Media,Comcast Is Absent From Campaign to Change Retransmission Rules,Comcast doesn’t sign a petition asking the government to change station retransmission rules.,
nyt://article/ffac0800-2b78-5eb2-aa01-f8fea3242974,https://dealbook.nytimes.com/2010/03/25/ungaro-said-to-seek-buyer/,126,Business Day,2010-03-25T11:02:11+0000,Business,Ungaro Said to Seek Buyer,"Emanuel Ungaro, suffering under a load of debt, is looking for a white knight, The New York Post reported.",
nyt://article/b2cd52c6-01ec-5fa4-b8c7-a4bc7a8a1514,https://dealbook.nytimes.com/2010/02/23/wall-street-exchanges-turn-lower-in-closing-minutes/,560,Business Day,2010-02-23T09:22:23+0000,Business,Wall Street Exchanges Turn Lower in Closing Minutes,"Volatility returned to Wall Street on Monday, ending a four-day winning streak for stocks, as worries over the energy sector overshadowed hopes that banks would continue to bring in generous profits, The New York Times reported.",
nyt://article/9e7003a0-fb0b-5348-8122-010d8e47c8a1,https://green.blogs.nytimes.com/2010/03/17/british-ads-ignore-uncertainties-of-climate-change-watchdog-agency-finds/,370,Business Day,2010-03-17T18:48:15+0000,,"British Ads Ignore Uncertainties of Climate Change, Watchdog Agency Finds",The British Advertising Standards Authority ruled that the government’s posters on climate change should have been “phrased more tentatively.”,
nyt://article/de1e26b2-1879-5b51-a524-e7c941ff3eda,https://atwar.blogs.nytimes.com/2010/02/18/success-in-marja-will-hinge-on-civilian-surge/,1000,World,2010-02-18T16:46:32+0000,Foreign,Success in Marja Will Hinge on Civilian Surge,"The success of Operation Moshtarak will ultimately hinge not just on the actual clearing of Marja, but also on the hold, build, and transfer phases of the mission.",
nyt://article/ebf17991-8752-5cdb-9e98-1dab7a877032,https://economix.blogs.nytimes.com/2010/03/24/wrapping-your-head-around-the-health-bill/,877,Business Day,2010-03-24T16:43:10+0000,Business,Wrapping Your Head Around the Health Bill,An economist recommends some good resources to help people understand the health care reform legislation signed into law.,
nyt://article/e19568b2-cc4f-55a6-9660-eb43c9ee8bac,https://dealbook.nytimes.com/2010/03/26/greeks-romans-and-financial-reform/,116,Business Day,2010-03-26T21:45:24+0000,Business,"Greeks, Romans and Financial Reform","From Paul Krugman: Maybe the best way to think about the two financial regulatory reform bills currently on the table is to compare them to ancient armies, oddly enough.",
nyt://article/4056d26a-ff85-5b3b-a217-bbd34bc07230,https://dealbook.nytimes.com/2010/02/15/wall-st-helped-to-mask-debt-fueling-europes-crisis/,457,Business Day,2010-02-15T15:32:10+0000,Business,How Wall Street Helped Mask Europe’s Debt,Wall Street tactics akin to the ones that fostered subprime mortgages in America have worsened the financial crisis shaking Greece and undermining the euro by enabling European governments to hide their mounting debts.,
nyt://article/3275cdd8-0035-52e4-b910-5d4758f8896f,https://dealbook.nytimes.com/2010/02/25/as-india-sells-assets-political-tensions-rise/,879,Business Day,2010-02-25T11:11:02+0000,Business,"As India Sells Assets, Political Tensions Rise","In the last 10 months, India has raised $3.5 billion selling off pieces of state-run companies, more than such sales brought in during the previous four years.",
nyt://article/4f7d78cf-cd69-5f43-b7cf-a15baebce065,https://green.blogs.nytimes.com/2010/02/23/putting-in-a-good-word-for-algae/,229,Business Day,2010-02-23T15:52:42+0000,,Putting In a Good Word for Algae,A European lobbying group is making its case for the environmental value of using algae to produce biofuels for vehicles.,
nyt://article/ed15edcc-3693-500f-b39c-3f8f0f3b1896,https://dealbook.nytimes.com/2010/03/10/moodys-warns-of-abbott-downgrade-after-bid/,278,Business Day,2010-03-10T22:11:40+0000,Business,Moody’s Warns of Abbott Downgrade After Bid,"Moody’s Investors Service warned of a possible downgrade of Abbott Laboratories on Wednesday, citing the drug and medical products company’s bid to buy Facet Biotech for $450 million.",
nyt://article/f4715c85-9bc4-5cbe-bd3a-51cfd8693c00,https://mediadecoder.blogs.nytimes.com/2010/01/19/high-wattage-guests-for-conan-obriens-waning-days/,86,Business Day,2010-01-19T23:39:26+0000,Media,High-Wattage Guests for Conan O’Brien’s Waning Days,Tom Hanks and Will Ferrell are to appear with Conan O’Brien on what may be his last night on the show.,
nyt://article/474fd58b-1594-56b7-8178-d4732faa5f03,https://dealbook.nytimes.com/2010/02/25/coke-to-gain-control-of-north-american-bottling-business/,601,Business Day,2010-02-25T12:40:35+0000,Business,Coke to Take Over North American Bottling Unit,"The Coca-Cola Company announced Thursday morning that it had agreed to acquire the North American operations of its largest bottler, reversing a 24-year-old strategy of keeping its bottling operations separate from its main soft-drink business.",
nyt://article/ed588fcb-6052-5ad8-905d-bd623469e5c3,https://dealbook.nytimes.com/2010/03/09/europe-said-to-close-debt-sales-to-wall-st/,185,Business Day,2010-03-09T13:53:49+0000,Business,Europe Is Said to Close Debt Sales to Wall Street,"EU nations are shutting major Wall St. banks out of their debt sales, The Guardian reports. No large U.S. bank ranks among the top nine leading the sales of sovereign bonds, according to data from Dealogic.",
nyt://article/1142f36a-6fb1-52ab-8378-9a587a574494,https://dealbook.nytimes.com/2010/02/05/banks-prodded-to-ease-lending-to-small-businesses/,313,Business Day,2010-02-05T17:57:07+0000,Business,Banks Prodded to Ease Lending to Small Firms,"The Federal Reserve and other financial regulators, which have faced strong pressure from the White House and Congress to stimulate lending to small businesses, prodded banks on Friday to ease such financing.",
nyt://article/e61894db-0c86-5322-8626-f784d8730e62,https://economix.blogs.nytimes.com/2010/02/23/financial-investing-for-film-buffs/,174,Business Day,2010-02-23T23:41:04+0000,Business,Financial Investing for Film Buffs,The company that runs a virtual Hollywood stock market is creating a new Hollywood Stock Exchange that uses real money.,
nyt://article/a010faf9-eb87-594b-aa48-bae1e847cb84,https://boss.blogs.nytimes.com/2010/03/11/can-we-afford-to-continue-serving-small-clients/,723,Business Day,2010-03-11T16:04:08+0000,Business,Can We Afford to Continue Serving Small Clients?,"As much as I like to help our small clients, we might have to start introducing them to other options if we want to meet our sales goals and remain profitable.",
nyt://article/a5f841b3-86f4-5af1-a046-745c64a0a47e,https://pogue.blogs.nytimes.com/2010/02/28/marketers-on-facebook-find-photo-tagging/,169,Technology,2010-03-01T04:12:18+0000,,Marketers on Facebook Find Photo Tagging,Marketers are making inroads into Facebook.,
nyt://article/7c567636-19ed-584b-b650-11a478641ee4,https://dealbook.nytimes.com/2010/03/25/germany-and-france-said-to-agree-on-plan-for-greece/,1016,Business Day,2010-03-25T18:00:19+0000,Business,Germany and France Agree on Plan for Greece,"After months of fractious debate, a rescue package for Greece began to emerge on Thursday when France and Germany agreed to a plan combining cash from the International Monetary Fund with financing from the 16 countries that use the single currency.",
nyt://article/11aeafa6-bfb3-5c62-9650-bd1bc2671876,https://dealbook.nytimes.com/2010/02/02/galleon-case-informant-faces-sec-charges/,316,Business Day,2010-02-02T18:07:28+0000,,Galleon Case Informant Faces S.E.C. Charges,"David R. Slaine, a former Wall Street hedge fund manager and head of Nasdaq trading at Morgan Stanley who secretly recorded conversations for the government in the Galleon Group insider trading case, was accused of insider trading by the Securities and Exchange Commission on Tuesday.",
nyt://article/e110dfbc-ce0a-5963-a0de-3fc4dcddfeeb,https://dealbook.nytimes.com/2010/02/22/behind-schlumbergers-smith-deal-a-big-gas-bet/,639,Business Day,2010-02-22T17:24:42+0000,Business,Behind Schlumberger’s Smith Deal: A Big Gas Bet,"Schlumberger’s $11 billion takeover of Smith Industries is a big bet on the future of unconventional natural gas production in the United States, according to no less than the oil services giant’s own chief executive.",
nyt://article/e2c2afed-43c9-5f14-b17e-dac6684d7b82,https://dealbook.nytimes.com/2010/01/14/voices-that-dominate-wall-street-take-meeker-tone/,763,Business Day,2010-01-14T07:52:25+0000,Business,Voices That Dominate Wall Street Take Meeker Tone,"Leaders of four big Wall Street banks offered a largely clinical take on the financial crisis on Wednesday, pointing to lapses in risk management and government regulation but offering little sense of the turmoil’s human toll.",
nyt://article/7b35f7de-7d44-55d2-bb91-b881c84f18f3,https://green.blogs.nytimes.com/2010/01/04/bio-char-factory-opens-in-cambodia/,402,Business Day,2010-01-04T14:28:28+0000,,Biomass Briquette Plant Opens in Cambodia,The country’s first factory producing fuel briquettes from biomass opened last month.,
nyt://article/27c5eb26-e422-54a4-b9b6-fe8393778a5d,https://dealbook.nytimes.com/2010/03/02/cfs-new-bid-puts-the-pressure-back-on-terra/,717,Business Day,2010-03-02T19:34:46+0000,Business,CF’s New Bid Puts the Pressure Back on Terra,"CF Industries’ surprise $4.7 billion bid for Terra Industries puts new pressure on the fertilizer maker, which has already accepted a $4.1 billion offer from Yara International.",
nyt://article/ba0bf0d0-deee-551b-b791-c6ca266d6d3f,https://bits.blogs.nytimes.com/2010/03/02/what-apple-vs-htc-could-mean/,611,Technology,2010-03-03T00:00:31+0000,Business,What Apple vs. HTC Could Mean,"The lawsuit could lead to changes in the workings of Android smartphones, although it could be settled quickly.",
nyt://article/c13142bc-4d91-56af-a03c-29126bc8433e,https://dealbook.nytimes.com/2010/01/21/obama-moves-to-limit-reckless-risks-of-banks/,443,Business Day,2010-01-21T17:15:14+0000,,Obama Moves to Limit ‘Reckless Risks’ of Banks,"Declaring that huge banks had nearly brought down the economy by taking “huge, reckless risks in pursuit of huge profits,” President Obama on Thursday proposed legislation to limit the scope and size of large financial institutions.",
nyt://article/c41d8a92-1f70-5efe-92a6-6b94de2f5e58,https://bucks.blogs.nytimes.com/2010/03/05/its-proxy-season-will-you-vote/,143,Your Money,2010-03-05T23:09:34+0000,,It’s Proxy Season: Will You Vote?,"Together, retail investors own about 30 percent of outstanding shares. Enough to move the needle, at least on some issues.",
nyt://article/67e1d499-671b-5c1f-89cc-fe6bc3552c10,https://bits.blogs.nytimes.com/2010/03/18/a-peek-at-an-interactive-magazine-for-the-apple-ipad/,295,Technology,2010-03-18T22:40:03+0000,Business,A Peek at an Interactive Magazine for the Apple iPad,"An all-digital, luxury lifestyle magazine called VIVmag offers a glimpse of how magazine publishers could take advantage of the iPad’s large, interactive color display.",
nyt://article/a526d34e-a264-55e5-825f-fffede393b78,https://dealbook.nytimes.com/2010/02/12/google-agrees-to-buy-social-search-service/,53,Business Day,2010-02-12T09:30:19+0000,Business,Google Agrees to Buy Social Search Service,"Google has agreed to acquire Aardvark, a San Francisco-based start-up that taps a user’s social network to find someone who can answer their questions, according to representatives of the companies.",
nyt://article/531af757-ea40-5133-bb4e-463bea352da8,https://dealbook.nytimes.com/2010/02/12/goldman-server-accused-of-high-speed-voting/,120,Business Day,2010-02-12T12:32:24+0000,Business,Goldman Server Accused of High-Speed Voting,"A group leading a campaign to implement what it calls the Robin Hood tax, which would target bankers, says that a vote it held on the levy was hit by artificial opposition, with 5,000 votes pouring in against it the space of 20 minutes, The Guardian reports.",
